MenuItemID,Name,Price,Category
7505,MenuItem7505,15.44,Beverage
7506,MenuItem7506,30.12,Dessert
7507,MenuItem7507,45.78,Appetizer
7508,MenuItem7508,26.56,Dessert
7509,MenuItem7509,23.5,Appetizer
7510,MenuItem7510,19.65,Main Course
7511,MenuItem7511,13.99,Dessert
7512,MenuItem7512,34.05,Beverage
7513,MenuItem7513,34.26,Beverage
7514,MenuItem7514,13.81,Dessert
7515,MenuItem7515,12.29,Dessert
7516,MenuItem7516,38.51,Dessert
7517,MenuItem7517,46.04,Dessert
7518,MenuItem7518,32.0,Beverage
7519,MenuItem7519,41.07,Appetizer
7520,MenuItem7520,23.06,Appetizer
7521,MenuItem7521,49.03,Dessert
7522,MenuItem7522,39.66,Main Course
7523,MenuItem7523,18.19,Beverage
7524,MenuItem7524,22.18,Main Course
7525,MenuItem7525,37.5,Beverage
7526,MenuItem7526,6.11,Dessert
7527,MenuItem7527,36.07,Dessert
7528,MenuItem7528,40.47,Dessert
7529,MenuItem7529,17.28,Main Course
7530,MenuItem7530,11.89,Main Course
7531,MenuItem7531,33.8,Appetizer
7532,MenuItem7532,38.99,Beverage
7533,MenuItem7533,34.98,Appetizer
7534,MenuItem7534,28.79,Main Course
7535,MenuItem7535,13.51,Dessert
7536,MenuItem7536,38.71,Main Course
7537,MenuItem7537,25.87,Appetizer
7538,MenuItem7538,23.22,Beverage
7539,MenuItem7539,44.41,Dessert
7540,MenuItem7540,20.34,Appetizer
7541,MenuItem7541,43.13,Dessert
7542,MenuItem7542,34.17,Dessert
7543,MenuItem7543,41.01,Dessert
7544,MenuItem7544,30.59,Main Course
7545,MenuItem7545,22.86,Main Course
7546,MenuItem7546,40.12,Appetizer
7547,MenuItem7547,28.1,Dessert
7548,MenuItem7548,42.39,Dessert
7549,MenuItem7549,37.77,Dessert
7550,MenuItem7550,11.81,Appetizer
7551,MenuItem7551,34.6,Beverage
7552,MenuItem7552,46.65,Dessert
7553,MenuItem7553,33.44,Beverage
7554,MenuItem7554,37.17,Beverage
7555,MenuItem7555,47.3,Beverage
7556,MenuItem7556,35.61,Main Course
7557,MenuItem7557,6.47,Beverage
7558,MenuItem7558,11.81,Dessert
7559,MenuItem7559,48.77,Dessert
7560,MenuItem7560,25.0,Main Course
7561,MenuItem7561,28.39,Dessert
7562,MenuItem7562,33.31,Main Course
7563,MenuItem7563,18.75,Beverage
7564,MenuItem7564,5.82,Dessert
7565,MenuItem7565,37.65,Dessert
7566,MenuItem7566,32.45,Dessert
7567,MenuItem7567,23.02,Beverage
7568,MenuItem7568,44.29,Main Course
7569,MenuItem7569,5.7,Main Course
7570,MenuItem7570,11.84,Main Course
7571,MenuItem7571,14.62,Appetizer
7572,MenuItem7572,11.04,Beverage
7573,MenuItem7573,36.16,Main Course
7574,MenuItem7574,15.06,Dessert
7575,MenuItem7575,26.2,Main Course
7576,MenuItem7576,43.84,Dessert
7577,MenuItem7577,7.16,Main Course
7578,MenuItem7578,5.27,Beverage
7579,MenuItem7579,33.13,Appetizer
7580,MenuItem7580,32.79,Beverage
7581,MenuItem7581,34.52,Appetizer
7582,MenuItem7582,19.46,Appetizer
7583,MenuItem7583,30.29,Main Course
7584,MenuItem7584,5.14,Beverage
7585,MenuItem7585,22.36,Dessert
7586,MenuItem7586,6.15,Main Course
7587,MenuItem7587,36.06,Main Course
7588,MenuItem7588,32.81,Main Course
7589,MenuItem7589,8.87,Main Course
7590,MenuItem7590,47.27,Dessert
7591,MenuItem7591,46.85,Beverage
7592,MenuItem7592,44.36,Main Course
7593,MenuItem7593,30.78,Beverage
7594,MenuItem7594,42.02,Main Course
7595,MenuItem7595,44.83,Appetizer
7596,MenuItem7596,26.53,Beverage
7597,MenuItem7597,49.89,Beverage
7598,MenuItem7598,48.62,Dessert
7599,MenuItem7599,18.76,Dessert
7600,MenuItem7600,45.69,Beverage
7601,MenuItem7601,44.07,Appetizer
7602,MenuItem7602,45.62,Dessert
7603,MenuItem7603,35.61,Main Course
7604,MenuItem7604,13.61,Beverage
7605,MenuItem7605,33.07,Main Course
7606,MenuItem7606,19.25,Appetizer
7607,MenuItem7607,12.12,Appetizer
7608,MenuItem7608,16.4,Dessert
7609,MenuItem7609,22.82,Dessert
7610,MenuItem7610,22.72,Beverage
7611,MenuItem7611,30.32,Beverage
7612,MenuItem7612,19.32,Beverage
7613,MenuItem7613,35.54,Main Course
7614,MenuItem7614,48.4,Main Course
7615,MenuItem7615,19.01,Main Course
7616,MenuItem7616,41.2,Appetizer
7617,MenuItem7617,22.68,Dessert
7618,MenuItem7618,42.94,Dessert
7619,MenuItem7619,13.85,Dessert
7620,MenuItem7620,26.97,Dessert
7621,MenuItem7621,35.78,Dessert
7622,MenuItem7622,32.98,Beverage
7623,MenuItem7623,44.47,Dessert
7624,MenuItem7624,42.75,Dessert
7625,MenuItem7625,14.65,Beverage
7626,MenuItem7626,40.09,Main Course
7627,MenuItem7627,12.04,Dessert
7628,MenuItem7628,8.84,Dessert
7629,MenuItem7629,7.93,Main Course
7630,MenuItem7630,36.47,Main Course
7631,MenuItem7631,36.64,Beverage
7632,MenuItem7632,18.46,Dessert
7633,MenuItem7633,31.04,Appetizer
7634,MenuItem7634,11.4,Beverage
7635,MenuItem7635,35.66,Beverage
7636,MenuItem7636,20.74,Appetizer
7637,MenuItem7637,18.13,Dessert
7638,MenuItem7638,33.32,Appetizer
7639,MenuItem7639,5.88,Main Course
7640,MenuItem7640,42.42,Appetizer
7641,MenuItem7641,25.4,Appetizer
7642,MenuItem7642,14.32,Dessert
7643,MenuItem7643,44.18,Dessert
7644,MenuItem7644,42.86,Appetizer
7645,MenuItem7645,20.06,Beverage
7646,MenuItem7646,47.88,Beverage
7647,MenuItem7647,40.77,Appetizer
7648,MenuItem7648,12.94,Dessert
7649,MenuItem7649,35.62,Main Course
7650,MenuItem7650,19.24,Dessert
7651,MenuItem7651,35.72,Beverage
7652,MenuItem7652,34.85,Main Course
7653,MenuItem7653,26.38,Dessert
7654,MenuItem7654,11.03,Appetizer
7655,MenuItem7655,11.57,Beverage
7656,MenuItem7656,9.05,Appetizer
7657,MenuItem7657,46.97,Appetizer
7658,MenuItem7658,19.57,Beverage
7659,MenuItem7659,20.3,Dessert
7660,MenuItem7660,7.19,Main Course
7661,MenuItem7661,48.77,Dessert
7662,MenuItem7662,19.68,Dessert
7663,MenuItem7663,33.79,Main Course
7664,MenuItem7664,23.38,Beverage
7665,MenuItem7665,19.4,Appetizer
7666,MenuItem7666,36.66,Appetizer
7667,MenuItem7667,47.5,Beverage
7668,MenuItem7668,46.0,Main Course
7669,MenuItem7669,29.75,Main Course
7670,MenuItem7670,45.18,Dessert
7671,MenuItem7671,24.95,Dessert
7672,MenuItem7672,12.43,Appetizer
7673,MenuItem7673,29.25,Main Course
7674,MenuItem7674,48.66,Beverage
7675,MenuItem7675,5.2,Beverage
7676,MenuItem7676,27.03,Beverage
7677,MenuItem7677,24.7,Dessert
7678,MenuItem7678,25.31,Appetizer
7679,MenuItem7679,26.04,Appetizer
7680,MenuItem7680,28.16,Appetizer
7681,MenuItem7681,12.98,Beverage
7682,MenuItem7682,26.95,Appetizer
7683,MenuItem7683,42.23,Dessert
7684,MenuItem7684,25.78,Appetizer
7685,MenuItem7685,22.07,Main Course
7686,MenuItem7686,48.8,Beverage
7687,MenuItem7687,16.85,Appetizer
7688,MenuItem7688,27.23,Dessert
7689,MenuItem7689,45.3,Dessert
7690,MenuItem7690,14.43,Main Course
7691,MenuItem7691,19.43,Appetizer
7692,MenuItem7692,37.79,Appetizer
7693,MenuItem7693,44.17,Main Course
7694,MenuItem7694,48.8,Main Course
7695,MenuItem7695,24.68,Appetizer
7696,MenuItem7696,23.51,Main Course
7697,MenuItem7697,37.78,Main Course
7698,MenuItem7698,42.98,Appetizer
7699,MenuItem7699,28.09,Main Course
7700,MenuItem7700,8.01,Dessert
7701,MenuItem7701,5.41,Main Course
7702,MenuItem7702,41.3,Main Course
7703,MenuItem7703,36.67,Appetizer
7704,MenuItem7704,49.28,Beverage
7705,MenuItem7705,38.79,Main Course
7706,MenuItem7706,13.29,Appetizer
7707,MenuItem7707,28.84,Beverage
7708,MenuItem7708,47.14,Appetizer
7709,MenuItem7709,6.84,Dessert
7710,MenuItem7710,41.92,Main Course
7711,MenuItem7711,35.16,Dessert
7712,MenuItem7712,24.68,Dessert
7713,MenuItem7713,21.46,Appetizer
7714,MenuItem7714,25.99,Appetizer
7715,MenuItem7715,14.03,Dessert
7716,MenuItem7716,15.6,Main Course
7717,MenuItem7717,6.57,Beverage
7718,MenuItem7718,9.19,Appetizer
7719,MenuItem7719,45.14,Main Course
7720,MenuItem7720,28.62,Main Course
7721,MenuItem7721,19.1,Beverage
7722,MenuItem7722,45.36,Beverage
7723,MenuItem7723,12.24,Appetizer
7724,MenuItem7724,33.67,Beverage
7725,MenuItem7725,29.82,Main Course
7726,MenuItem7726,44.82,Dessert
7727,MenuItem7727,15.47,Main Course
7728,MenuItem7728,37.61,Beverage
7729,MenuItem7729,17.79,Dessert
7730,MenuItem7730,6.76,Dessert
7731,MenuItem7731,49.72,Dessert
7732,MenuItem7732,5.59,Dessert
7733,MenuItem7733,26.5,Main Course
7734,MenuItem7734,38.54,Appetizer
7735,MenuItem7735,29.31,Main Course
7736,MenuItem7736,39.93,Appetizer
7737,MenuItem7737,35.3,Dessert
7738,MenuItem7738,40.85,Beverage
7739,MenuItem7739,41.5,Dessert
7740,MenuItem7740,18.61,Main Course
7741,MenuItem7741,39.44,Appetizer
7742,MenuItem7742,48.64,Appetizer
7743,MenuItem7743,42.18,Dessert
7744,MenuItem7744,5.34,Dessert
7745,MenuItem7745,38.95,Appetizer
7746,MenuItem7746,19.19,Beverage
7747,MenuItem7747,30.06,Dessert
7748,MenuItem7748,45.7,Main Course
7749,MenuItem7749,13.24,Beverage
7750,MenuItem7750,33.02,Beverage
7751,MenuItem7751,28.59,Dessert
7752,MenuItem7752,40.53,Main Course
7753,MenuItem7753,5.15,Beverage
7754,MenuItem7754,18.48,Appetizer
7755,MenuItem7755,29.71,Beverage
7756,MenuItem7756,25.8,Dessert
7757,MenuItem7757,27.17,Main Course
7758,MenuItem7758,46.99,Main Course
7759,MenuItem7759,14.84,Appetizer
7760,MenuItem7760,48.41,Main Course
7761,MenuItem7761,47.94,Beverage
7762,MenuItem7762,39.91,Beverage
7763,MenuItem7763,33.3,Appetizer
7764,MenuItem7764,33.24,Appetizer
7765,MenuItem7765,37.53,Beverage
7766,MenuItem7766,36.45,Beverage
7767,MenuItem7767,8.37,Dessert
7768,MenuItem7768,10.7,Beverage
7769,MenuItem7769,6.78,Dessert
7770,MenuItem7770,35.69,Main Course
7771,MenuItem7771,26.56,Appetizer
7772,MenuItem7772,14.85,Dessert
7773,MenuItem7773,49.42,Dessert
7774,MenuItem7774,38.29,Dessert
7775,MenuItem7775,19.99,Main Course
7776,MenuItem7776,47.36,Appetizer
7777,MenuItem7777,37.94,Beverage
7778,MenuItem7778,8.37,Appetizer
7779,MenuItem7779,46.43,Beverage
7780,MenuItem7780,48.84,Main Course
7781,MenuItem7781,9.7,Main Course
7782,MenuItem7782,31.77,Beverage
7783,MenuItem7783,19.35,Dessert
7784,MenuItem7784,39.76,Beverage
7785,MenuItem7785,35.16,Appetizer
7786,MenuItem7786,14.84,Beverage
7787,MenuItem7787,16.84,Main Course
7788,MenuItem7788,12.92,Appetizer
7789,MenuItem7789,47.95,Appetizer
7790,MenuItem7790,11.93,Main Course
7791,MenuItem7791,41.84,Beverage
7792,MenuItem7792,36.36,Dessert
7793,MenuItem7793,32.03,Dessert
7794,MenuItem7794,40.52,Appetizer
7795,MenuItem7795,34.97,Beverage
7796,MenuItem7796,25.76,Dessert
7797,MenuItem7797,30.73,Dessert
7798,MenuItem7798,43.51,Beverage
7799,MenuItem7799,20.13,Appetizer
7800,MenuItem7800,30.42,Appetizer
7801,MenuItem7801,32.86,Beverage
7802,MenuItem7802,36.76,Main Course
7803,MenuItem7803,31.14,Beverage
7804,MenuItem7804,37.16,Beverage
7805,MenuItem7805,10.53,Main Course
7806,MenuItem7806,7.65,Beverage
7807,MenuItem7807,15.01,Main Course
7808,MenuItem7808,25.96,Beverage
7809,MenuItem7809,28.89,Main Course
7810,MenuItem7810,18.43,Beverage
7811,MenuItem7811,40.27,Appetizer
7812,MenuItem7812,10.22,Main Course
7813,MenuItem7813,7.91,Dessert
7814,MenuItem7814,8.84,Appetizer
7815,MenuItem7815,33.01,Appetizer
7816,MenuItem7816,42.28,Appetizer
7817,MenuItem7817,10.9,Dessert
7818,MenuItem7818,6.61,Dessert
7819,MenuItem7819,45.96,Main Course
7820,MenuItem7820,30.57,Main Course
7821,MenuItem7821,10.72,Dessert
7822,MenuItem7822,30.67,Main Course
7823,MenuItem7823,37.01,Dessert
7824,MenuItem7824,26.06,Dessert
7825,MenuItem7825,19.34,Appetizer
7826,MenuItem7826,19.31,Beverage
7827,MenuItem7827,43.08,Main Course
7828,MenuItem7828,10.93,Beverage
7829,MenuItem7829,35.74,Appetizer
7830,MenuItem7830,48.27,Dessert
7831,MenuItem7831,46.67,Beverage
7832,MenuItem7832,38.43,Dessert
7833,MenuItem7833,7.71,Appetizer
7834,MenuItem7834,49.7,Appetizer
7835,MenuItem7835,46.1,Beverage
7836,MenuItem7836,33.47,Beverage
7837,MenuItem7837,14.45,Beverage
7838,MenuItem7838,32.5,Main Course
7839,MenuItem7839,6.16,Appetizer
7840,MenuItem7840,32.67,Main Course
7841,MenuItem7841,12.57,Appetizer
7842,MenuItem7842,34.29,Beverage
7843,MenuItem7843,43.35,Appetizer
7844,MenuItem7844,38.64,Dessert
7845,MenuItem7845,30.97,Main Course
7846,MenuItem7846,46.11,Appetizer
7847,MenuItem7847,29.61,Beverage
7848,MenuItem7848,12.08,Beverage
7849,MenuItem7849,7.82,Appetizer
7850,MenuItem7850,27.32,Beverage
7851,MenuItem7851,33.68,Appetizer
7852,MenuItem7852,29.47,Dessert
7853,MenuItem7853,9.66,Appetizer
7854,MenuItem7854,25.13,Main Course
7855,MenuItem7855,19.43,Main Course
7856,MenuItem7856,47.88,Main Course
7857,MenuItem7857,11.12,Dessert
7858,MenuItem7858,8.57,Appetizer
7859,MenuItem7859,28.69,Main Course
7860,MenuItem7860,12.86,Beverage
7861,MenuItem7861,29.79,Beverage
7862,MenuItem7862,33.03,Appetizer
7863,MenuItem7863,12.67,Dessert
7864,MenuItem7864,10.34,Beverage
7865,MenuItem7865,35.65,Beverage
7866,MenuItem7866,10.51,Dessert
7867,MenuItem7867,33.0,Beverage
7868,MenuItem7868,25.77,Dessert
7869,MenuItem7869,26.9,Dessert
7870,MenuItem7870,26.59,Main Course
7871,MenuItem7871,26.39,Main Course
7872,MenuItem7872,22.03,Appetizer
7873,MenuItem7873,7.04,Beverage
7874,MenuItem7874,46.27,Appetizer
7875,MenuItem7875,25.11,Appetizer
7876,MenuItem7876,15.69,Beverage
7877,MenuItem7877,27.38,Appetizer
7878,MenuItem7878,32.18,Dessert
7879,MenuItem7879,16.49,Beverage
7880,MenuItem7880,16.08,Dessert
7881,MenuItem7881,30.32,Beverage
7882,MenuItem7882,25.26,Main Course
7883,MenuItem7883,19.18,Dessert
7884,MenuItem7884,6.03,Beverage
7885,MenuItem7885,28.7,Appetizer
7886,MenuItem7886,38.47,Dessert
7887,MenuItem7887,33.6,Appetizer
7888,MenuItem7888,42.19,Beverage
7889,MenuItem7889,42.05,Dessert
7890,MenuItem7890,36.35,Appetizer
7891,MenuItem7891,39.51,Beverage
7892,MenuItem7892,8.41,Appetizer
7893,MenuItem7893,44.35,Dessert
7894,MenuItem7894,22.15,Dessert
7895,MenuItem7895,37.51,Dessert
7896,MenuItem7896,26.46,Dessert
7897,MenuItem7897,45.38,Dessert
7898,MenuItem7898,45.68,Beverage
7899,MenuItem7899,28.89,Appetizer
7900,MenuItem7900,16.46,Appetizer
7901,MenuItem7901,8.42,Appetizer
7902,MenuItem7902,35.63,Main Course
7903,MenuItem7903,49.25,Beverage
7904,MenuItem7904,39.56,Dessert
7905,MenuItem7905,20.24,Dessert
7906,MenuItem7906,29.73,Main Course
7907,MenuItem7907,15.28,Beverage
7908,MenuItem7908,30.05,Dessert
7909,MenuItem7909,5.15,Dessert
7910,MenuItem7910,22.48,Dessert
7911,MenuItem7911,9.41,Appetizer
7912,MenuItem7912,12.99,Beverage
7913,MenuItem7913,14.61,Beverage
7914,MenuItem7914,18.23,Dessert
7915,MenuItem7915,7.26,Main Course
7916,MenuItem7916,28.07,Appetizer
7917,MenuItem7917,20.05,Main Course
7918,MenuItem7918,25.3,Beverage
7919,MenuItem7919,31.18,Main Course
7920,MenuItem7920,17.65,Main Course
7921,MenuItem7921,38.29,Appetizer
7922,MenuItem7922,40.05,Main Course
7923,MenuItem7923,42.69,Appetizer
7924,MenuItem7924,45.43,Appetizer
7925,MenuItem7925,12.65,Dessert
7926,MenuItem7926,34.32,Beverage
7927,MenuItem7927,40.84,Appetizer
7928,MenuItem7928,23.64,Main Course
7929,MenuItem7929,6.2,Appetizer
7930,MenuItem7930,13.16,Dessert
7931,MenuItem7931,47.01,Appetizer
7932,MenuItem7932,8.02,Dessert
7933,MenuItem7933,37.45,Beverage
7934,MenuItem7934,10.5,Appetizer
7935,MenuItem7935,32.94,Beverage
7936,MenuItem7936,10.01,Beverage
7937,MenuItem7937,42.45,Appetizer
7938,MenuItem7938,41.38,Main Course
7939,MenuItem7939,47.85,Appetizer
7940,MenuItem7940,43.99,Dessert
7941,MenuItem7941,13.67,Appetizer
7942,MenuItem7942,39.14,Beverage
7943,MenuItem7943,25.12,Appetizer
7944,MenuItem7944,8.51,Appetizer
7945,MenuItem7945,40.02,Main Course
7946,MenuItem7946,27.74,Appetizer
7947,MenuItem7947,28.2,Dessert
7948,MenuItem7948,23.33,Dessert
7949,MenuItem7949,45.28,Main Course
7950,MenuItem7950,40.59,Dessert
7951,MenuItem7951,12.32,Beverage
7952,MenuItem7952,11.35,Main Course
7953,MenuItem7953,45.26,Main Course
7954,MenuItem7954,28.39,Main Course
7955,MenuItem7955,42.8,Appetizer
7956,MenuItem7956,5.95,Dessert
7957,MenuItem7957,19.76,Beverage
7958,MenuItem7958,31.41,Appetizer
7959,MenuItem7959,36.62,Appetizer
7960,MenuItem7960,10.91,Main Course
7961,MenuItem7961,7.86,Appetizer
7962,MenuItem7962,36.6,Beverage
7963,MenuItem7963,27.31,Dessert
7964,MenuItem7964,27.64,Appetizer
7965,MenuItem7965,45.99,Main Course
7966,MenuItem7966,34.89,Appetizer
7967,MenuItem7967,41.47,Main Course
7968,MenuItem7968,28.37,Main Course
7969,MenuItem7969,28.01,Main Course
7970,MenuItem7970,8.87,Appetizer
7971,MenuItem7971,48.32,Dessert
7972,MenuItem7972,32.41,Main Course
7973,MenuItem7973,46.44,Appetizer
7974,MenuItem7974,39.96,Main Course
7975,MenuItem7975,46.94,Appetizer
7976,MenuItem7976,28.18,Main Course
7977,MenuItem7977,36.28,Main Course
7978,MenuItem7978,37.45,Appetizer
7979,MenuItem7979,42.2,Appetizer
7980,MenuItem7980,49.86,Beverage
7981,MenuItem7981,36.18,Beverage
7982,MenuItem7982,34.31,Appetizer
7983,MenuItem7983,20.76,Dessert
7984,MenuItem7984,17.03,Main Course
7985,MenuItem7985,15.0,Dessert
7986,MenuItem7986,40.77,Beverage
7987,MenuItem7987,26.31,Beverage
7988,MenuItem7988,19.8,Dessert
7989,MenuItem7989,26.26,Dessert
7990,MenuItem7990,26.73,Appetizer
7991,MenuItem7991,32.81,Main Course
7992,MenuItem7992,48.69,Appetizer
7993,MenuItem7993,24.38,Main Course
7994,MenuItem7994,11.56,Main Course
7995,MenuItem7995,24.42,Appetizer
7996,MenuItem7996,21.71,Dessert
7997,MenuItem7997,37.83,Dessert
7998,MenuItem7998,14.33,Dessert
7999,MenuItem7999,6.16,Beverage
8000,MenuItem8000,46.61,Beverage
8001,MenuItem8001,6.58,Beverage
8002,MenuItem8002,10.67,Appetizer
8003,MenuItem8003,27.52,Appetizer
8004,MenuItem8004,19.72,Appetizer
8005,MenuItem8005,13.92,Main Course
8006,MenuItem8006,29.64,Beverage
8007,MenuItem8007,30.66,Dessert
8008,MenuItem8008,47.29,Appetizer
8009,MenuItem8009,14.49,Beverage
8010,MenuItem8010,10.97,Appetizer
8011,MenuItem8011,48.29,Appetizer
8012,MenuItem8012,46.36,Beverage
8013,MenuItem8013,43.16,Main Course
8014,MenuItem8014,44.73,Main Course
8015,MenuItem8015,48.27,Main Course
8016,MenuItem8016,23.95,Beverage
8017,MenuItem8017,19.68,Dessert
8018,MenuItem8018,28.86,Main Course
8019,MenuItem8019,15.14,Beverage
8020,MenuItem8020,40.8,Beverage
8021,MenuItem8021,26.1,Main Course
8022,MenuItem8022,7.23,Dessert
8023,MenuItem8023,7.38,Dessert
8024,MenuItem8024,26.57,Dessert
8025,MenuItem8025,15.6,Appetizer
8026,MenuItem8026,16.69,Appetizer
8027,MenuItem8027,12.86,Appetizer
8028,MenuItem8028,41.09,Dessert
8029,MenuItem8029,19.03,Main Course
8030,MenuItem8030,27.79,Main Course
8031,MenuItem8031,35.22,Main Course
8032,MenuItem8032,23.07,Main Course
8033,MenuItem8033,11.65,Main Course
8034,MenuItem8034,27.44,Beverage
8035,MenuItem8035,28.34,Appetizer
8036,MenuItem8036,48.89,Main Course
8037,MenuItem8037,9.22,Beverage
8038,MenuItem8038,29.45,Main Course
8039,MenuItem8039,14.58,Beverage
8040,MenuItem8040,39.19,Main Course
8041,MenuItem8041,12.96,Appetizer
8042,MenuItem8042,27.49,Appetizer
8043,MenuItem8043,17.17,Main Course
8044,MenuItem8044,41.27,Main Course
8045,MenuItem8045,5.23,Dessert
8046,MenuItem8046,40.04,Appetizer
8047,MenuItem8047,31.75,Main Course
8048,MenuItem8048,37.52,Beverage
8049,MenuItem8049,40.11,Appetizer
8050,MenuItem8050,5.81,Beverage
8051,MenuItem8051,46.92,Beverage
8052,MenuItem8052,33.48,Dessert
8053,MenuItem8053,27.68,Main Course
8054,MenuItem8054,18.8,Main Course
8055,MenuItem8055,25.81,Main Course
8056,MenuItem8056,33.85,Main Course
8057,MenuItem8057,30.85,Appetizer
8058,MenuItem8058,34.24,Dessert
8059,MenuItem8059,6.7,Dessert
8060,MenuItem8060,30.09,Main Course
8061,MenuItem8061,22.71,Beverage
8062,MenuItem8062,18.95,Appetizer
8063,MenuItem8063,8.16,Dessert
8064,MenuItem8064,34.11,Main Course
8065,MenuItem8065,9.0,Beverage
8066,MenuItem8066,31.17,Appetizer
8067,MenuItem8067,46.47,Main Course
8068,MenuItem8068,39.94,Main Course
8069,MenuItem8069,27.12,Main Course
8070,MenuItem8070,11.13,Dessert
8071,MenuItem8071,30.64,Dessert
8072,MenuItem8072,7.48,Beverage
8073,MenuItem8073,34.1,Appetizer
8074,MenuItem8074,19.05,Beverage
8075,MenuItem8075,15.62,Main Course
8076,MenuItem8076,42.71,Appetizer
8077,MenuItem8077,21.84,Main Course
8078,MenuItem8078,48.23,Dessert
8079,MenuItem8079,16.45,Appetizer
8080,MenuItem8080,20.42,Beverage
8081,MenuItem8081,9.4,Main Course
8082,MenuItem8082,11.23,Main Course
8083,MenuItem8083,34.39,Beverage
8084,MenuItem8084,34.67,Beverage
8085,MenuItem8085,13.05,Dessert
8086,MenuItem8086,11.66,Appetizer
8087,MenuItem8087,5.49,Main Course
8088,MenuItem8088,12.92,Dessert
8089,MenuItem8089,24.84,Dessert
8090,MenuItem8090,16.03,Appetizer
8091,MenuItem8091,46.23,Main Course
8092,MenuItem8092,10.16,Beverage
8093,MenuItem8093,42.42,Main Course
8094,MenuItem8094,11.84,Dessert
8095,MenuItem8095,35.24,Beverage
8096,MenuItem8096,48.59,Main Course
8097,MenuItem8097,10.64,Dessert
8098,MenuItem8098,24.67,Dessert
8099,MenuItem8099,20.49,Beverage
8100,MenuItem8100,40.1,Main Course
8101,MenuItem8101,29.02,Dessert
8102,MenuItem8102,39.78,Beverage
8103,MenuItem8103,10.03,Dessert
8104,MenuItem8104,31.1,Main Course
8105,MenuItem8105,29.12,Main Course
8106,MenuItem8106,42.53,Appetizer
8107,MenuItem8107,47.27,Main Course
8108,MenuItem8108,26.5,Beverage
8109,MenuItem8109,9.04,Main Course
8110,MenuItem8110,49.18,Dessert
8111,MenuItem8111,19.39,Dessert
8112,MenuItem8112,26.85,Dessert
8113,MenuItem8113,39.75,Beverage
8114,MenuItem8114,33.89,Beverage
8115,MenuItem8115,20.1,Beverage
8116,MenuItem8116,33.05,Main Course
8117,MenuItem8117,33.96,Appetizer
8118,MenuItem8118,45.98,Dessert
8119,MenuItem8119,34.94,Dessert
8120,MenuItem8120,8.39,Dessert
8121,MenuItem8121,35.77,Beverage
8122,MenuItem8122,23.02,Appetizer
8123,MenuItem8123,49.11,Main Course
8124,MenuItem8124,5.72,Appetizer
8125,MenuItem8125,31.2,Main Course
8126,MenuItem8126,32.0,Dessert
8127,MenuItem8127,37.03,Beverage
8128,MenuItem8128,39.32,Main Course
8129,MenuItem8129,12.14,Beverage
8130,MenuItem8130,28.28,Dessert
8131,MenuItem8131,32.17,Main Course
8132,MenuItem8132,13.06,Appetizer
8133,MenuItem8133,16.82,Dessert
8134,MenuItem8134,36.26,Appetizer
8135,MenuItem8135,21.57,Main Course
8136,MenuItem8136,39.16,Beverage
8137,MenuItem8137,29.35,Appetizer
8138,MenuItem8138,32.53,Appetizer
8139,MenuItem8139,15.38,Main Course
8140,MenuItem8140,18.03,Appetizer
8141,MenuItem8141,11.81,Appetizer
8142,MenuItem8142,24.4,Appetizer
8143,MenuItem8143,32.0,Beverage
8144,MenuItem8144,33.92,Dessert
8145,MenuItem8145,17.47,Dessert
8146,MenuItem8146,19.87,Beverage
8147,MenuItem8147,47.72,Beverage
8148,MenuItem8148,34.63,Main Course
8149,MenuItem8149,33.63,Appetizer
8150,MenuItem8150,46.5,Appetizer
8151,MenuItem8151,16.33,Main Course
8152,MenuItem8152,21.84,Dessert
8153,MenuItem8153,37.43,Dessert
8154,MenuItem8154,10.17,Beverage
8155,MenuItem8155,42.35,Main Course
8156,MenuItem8156,6.43,Appetizer
8157,MenuItem8157,33.65,Appetizer
8158,MenuItem8158,43.81,Main Course
8159,MenuItem8159,19.38,Beverage
8160,MenuItem8160,25.01,Dessert
8161,MenuItem8161,36.96,Beverage
8162,MenuItem8162,26.31,Main Course
8163,MenuItem8163,10.56,Dessert
8164,MenuItem8164,15.84,Main Course
8165,MenuItem8165,39.54,Dessert
8166,MenuItem8166,6.34,Dessert
8167,MenuItem8167,33.86,Beverage
8168,MenuItem8168,13.25,Beverage
8169,MenuItem8169,28.77,Main Course
8170,MenuItem8170,18.35,Beverage
8171,MenuItem8171,9.69,Beverage
8172,MenuItem8172,8.34,Main Course
8173,MenuItem8173,33.47,Dessert
8174,MenuItem8174,10.9,Main Course
8175,MenuItem8175,7.14,Beverage
8176,MenuItem8176,23.86,Main Course
8177,MenuItem8177,38.18,Beverage
8178,MenuItem8178,39.37,Dessert
8179,MenuItem8179,40.33,Appetizer
8180,MenuItem8180,28.41,Dessert
8181,MenuItem8181,12.2,Main Course
8182,MenuItem8182,28.93,Beverage
8183,MenuItem8183,14.71,Main Course
8184,MenuItem8184,12.34,Dessert
8185,MenuItem8185,47.88,Dessert
8186,MenuItem8186,40.13,Beverage
8187,MenuItem8187,37.61,Dessert
8188,MenuItem8188,9.32,Beverage
8189,MenuItem8189,9.72,Dessert
8190,MenuItem8190,24.82,Appetizer
8191,MenuItem8191,34.18,Beverage
8192,MenuItem8192,35.1,Main Course
8193,MenuItem8193,12.07,Appetizer
8194,MenuItem8194,12.64,Dessert
