OrderDetailID,OrderID,MenuItemID,Quantity,Price
7995,7471,471,1,20.09
7996,6576,4286,2,33.66
7997,9341,4562,2,21.76
7998,6579,1633,4,26.96
7999,4620,5102,3,21.63
8000,9456,4374,1,46.36
8001,2659,1114,2,13.9
8002,6041,7580,3,18.94
8003,730,5031,2,22.42
8004,8753,68,3,5.97
8005,3887,364,4,44.71
8006,3633,661,3,23.36
8007,9969,8579,4,35.98
8008,4632,4006,3,40.26
8009,7583,989,1,19.69
8010,4620,2212,3,26.29
8011,3731,9944,1,39.25
8012,5022,6138,2,35.26
8013,5063,918,2,7.21
8014,3539,7037,2,10.21
8015,5798,6150,5,12.8
8016,2720,5736,1,33.48
8017,5185,8537,5,31.84
8018,3714,9466,1,21.75
8019,7812,4051,5,12.57
8020,7037,1092,1,27.1
8021,7205,1092,2,8.64
8022,6255,7140,3,24.34
8023,2976,7223,4,5.45
8024,5593,1010,1,27.92
8025,5529,6707,1,47.56
8026,8545,5390,5,37.13
8027,9593,4982,5,38.44
8028,1095,5798,5,7.36
8029,2861,3730,1,31.54
8030,4160,4832,4,29.57
8031,1320,5385,2,33.91
8032,5836,8609,1,29.31
8033,3876,4369,5,10.09
8034,7386,284,2,44.81
8035,7354,3728,4,26.55
8036,7705,8876,4,17.12
8037,45,2772,3,29.58
8038,6003,3367,1,48.22
8039,2327,8504,1,24.85
8040,7001,1696,1,44.31
8041,6349,4288,3,42.65
8042,2160,217,1,34.4
8043,5409,5701,1,45.94
8044,3491,2304,3,23.47
8045,3530,1870,5,33.59
8046,6920,4881,5,17.85
8047,9251,5134,1,47.53
8048,867,4044,1,28.69
8049,3354,6768,1,20.91
8050,3028,8175,2,8.35
8051,4117,6343,5,43.86
8052,9935,889,4,27.13
8053,7855,5002,5,31.64
8054,3632,4953,5,30.49
8055,9154,4304,4,37.57
8056,9741,9874,5,9.14
8057,8782,8077,1,14.66
8058,4970,5219,5,14.75
8059,5978,1674,3,19.89
8060,2150,1111,5,43.44
8061,6936,5715,5,20.47
8062,9502,5539,5,46.88
8063,2023,5738,3,23.37
8064,9365,2235,4,20.05
8065,216,4747,4,7.53
8066,4114,7861,3,27.12
8067,2751,1486,3,13.95
8068,4621,7353,3,47.98
8069,5234,4870,2,7.25
8070,2460,12,5,33.64
8071,2091,6551,5,23.15
8072,5677,4845,5,9.37
8073,1069,7527,5,10.38
8074,3755,2356,3,5.64
8075,5310,8433,5,46.37
8076,1634,9907,4,29.56
8077,49,5997,3,14.31
8078,6258,4256,3,33.12
8079,3081,6018,4,41.74
8080,5172,4431,4,40.2
8081,7364,377,2,9.81
8082,2371,6358,1,20.03
8083,5820,7389,1,31.0
8084,8536,4114,5,13.86
8085,9537,9919,2,46.79
8086,110,9570,3,8.16
8087,6803,8021,1,26.93
8088,3336,1742,2,22.52
8089,2519,263,5,30.99
8090,9618,4274,5,9.07
8091,7479,9360,3,10.27
8092,5640,9702,1,48.78
8093,2188,8958,5,45.91
8094,2472,5537,4,19.24
8095,3512,7229,2,14.97
8096,3605,9240,5,8.01
8097,2030,6535,2,11.7
8098,1424,5669,3,20.95
8099,1179,5099,5,26.97
8100,2249,2971,2,37.45
8101,8299,9644,1,35.49
8102,2632,4043,1,26.75
8103,8249,8986,2,31.42
8104,2408,4168,3,37.83
8105,194,1898,2,26.27
8106,61,2486,2,10.36
8107,4678,865,2,18.96
8108,7232,6431,5,36.76
8109,4276,1971,4,49.14
8110,2088,272,3,12.35
8111,2220,7520,4,44.31
8112,8404,3958,4,8.69
8113,4208,9817,2,12.24
8114,5498,4872,2,35.11
8115,5104,6197,4,47.48
8116,3225,3953,2,35.27
8117,3871,9335,4,15.39
8118,4751,9683,2,24.09
8119,9605,3965,4,36.88
8120,3343,294,3,30.94
8121,6655,4524,4,29.51
8122,3512,1291,3,15.42
8123,4025,521,2,34.74
8124,3641,6975,5,18.44
8125,965,2606,3,44.85
8126,9211,1088,1,17.54
8127,1918,6653,4,22.29
8128,7527,8722,1,11.83
8129,6168,2983,4,39.28
8130,9317,8102,1,23.56
8131,7677,6173,1,46.03
8132,303,1697,5,41.55
8133,896,8816,5,36.0
8134,1849,4149,5,24.56
8135,9619,1771,1,8.49
8136,4864,7257,3,17.31
8137,3324,2452,1,34.87
8138,360,1533,2,8.51
8139,5174,6362,2,11.78
8140,8435,5509,4,40.14
8141,8043,6265,5,30.34
8142,5627,3951,2,20.72
8143,9135,9180,4,29.83
8144,3315,7201,3,26.86
8145,2688,8237,2,15.21
8146,8833,6690,2,17.13
8147,7894,1738,4,26.61
8148,9100,8441,3,25.08
8149,3021,2754,4,43.82
8150,199,1240,3,36.32
8151,4671,4238,5,21.91
8152,5346,5407,3,13.98
8153,3529,3608,4,35.66
8154,3269,9139,3,40.58
8155,6120,7404,1,31.66
8156,4691,3877,1,7.94
8157,8534,3577,2,10.72
8158,1789,2925,2,22.51
8159,9974,8597,5,19.72
8160,6966,4442,3,33.3
8161,8791,9833,1,41.23
8162,721,4781,1,38.85
8163,3715,165,4,40.56
8164,1805,3315,2,7.87
8165,87,4352,2,21.58
8166,1870,987,2,49.61
8167,1257,4537,3,18.02
8168,5448,7755,2,44.01
8169,43,888,4,27.22
8170,9580,317,1,49.36
8171,4427,3688,3,8.41
8172,7446,9389,1,33.35
8173,3419,8257,4,33.15
8174,9009,7746,3,5.56
8175,1026,9622,3,35.25
8176,7331,2030,3,35.49
8177,8601,1667,4,30.19
8178,5736,6270,2,18.72
8179,7833,9842,4,16.91
8180,4894,7030,2,29.18
8181,8232,738,3,37.15
8182,9876,7809,2,17.37
8183,5069,7951,1,6.02
8184,2285,793,3,41.21
8185,2225,5208,3,25.97
8186,3869,2250,3,25.48
8187,2117,9405,5,28.92
8188,4798,3659,2,40.34
8189,7764,620,3,8.05
8190,2804,8541,2,8.19
8191,7000,1370,3,27.86
8192,1662,7997,5,19.6
8193,8170,9214,5,7.7
8194,4350,95,5,10.84
8195,1002,1572,3,34.55
8196,361,2913,3,42.53
8197,6862,5028,1,39.11
8198,267,5092,5,7.67
8199,7445,4211,1,43.18
8200,358,6124,4,30.84
8201,5686,3880,5,12.99
8202,5767,130,4,48.63
8203,7157,5170,2,5.67
8204,8610,7281,3,41.07
8205,3128,4152,5,33.89
8206,7108,2947,1,25.29
8207,5339,1356,1,14.35
8208,6193,8962,2,8.3
8209,6410,7985,4,37.1
8210,6098,8974,1,14.53
8211,4889,769,4,35.92
8212,125,7223,1,9.9
8213,5109,5127,3,23.14
8214,8958,5717,5,41.91
8215,7812,35,5,44.5
8216,2725,3909,4,49.27
8217,4581,3601,2,17.72
8218,3829,6792,4,23.1
8219,3016,688,5,29.24
8220,9336,5038,1,38.02
8221,4289,6593,1,16.07
8222,6510,3733,5,42.05
8223,3503,2384,5,40.9
8224,315,7896,4,31.6
8225,2165,9751,2,44.53
8226,4666,7291,5,46.12
8227,6812,7164,4,26.59
8228,5503,7769,5,6.43
8229,7972,4493,1,42.82
8230,3114,444,1,43.42
8231,7726,9556,3,30.21
8232,1577,846,5,14.74
8233,9891,1432,3,18.43
8234,792,4260,2,45.22
8235,5122,7296,2,48.52
8236,3559,9874,3,26.85
8237,7244,5592,5,10.71
8238,3544,6555,1,41.71
8239,7988,2264,4,28.09
8240,5722,6334,1,24.53
8241,4829,6155,3,47.09
8242,8263,2461,4,27.23
8243,9337,341,5,15.46
8244,3530,5600,2,7.6
8245,5338,9334,3,48.46
8246,1841,1391,3,11.16
8247,6143,6215,5,37.53
8248,6511,3087,3,48.3
8249,2621,672,4,47.97
8250,93,2658,5,9.99
8251,6420,5762,2,5.79
8252,4359,387,2,45.93
8253,5332,9440,4,20.85
8254,5899,9019,2,40.32
8255,7939,5829,5,24.3
8256,3751,8337,2,19.9
8257,2498,7663,5,44.54
8258,6551,6085,2,42.87
8259,1941,7080,5,45.41
8260,8681,8221,5,45.43
8261,8710,8862,5,33.53
8262,8288,1495,2,34.17
8263,8340,1707,5,32.01
8264,5558,2965,4,25.59
8265,7809,1404,4,48.02
8266,8792,4395,1,31.52
8267,8257,4121,2,28.18
8268,7246,287,2,41.98
8269,9501,1087,4,34.75
8270,709,2595,4,39.52
8271,1442,709,2,35.79
8272,2905,4292,5,16.0
8273,6873,1426,3,14.2
8274,8581,6742,1,47.3
8275,1203,3641,1,36.81
8276,1819,9100,3,17.5
8277,3696,543,5,47.85
8278,4912,7,4,17.75
8279,3193,6170,2,34.02
8280,279,1816,2,14.35
8281,8830,8746,1,18.36
8282,4509,8403,5,21.85
8283,8253,3386,1,44.84
8284,8001,286,5,21.29
8285,6387,9172,1,36.7
8286,1816,6136,1,48.7
8287,5419,978,2,12.78
8288,5754,1930,3,41.81
8289,3385,400,2,15.93
8290,2054,2823,4,7.47
8291,6975,1842,3,20.92
8292,7325,9282,2,47.71
8293,2098,7151,2,15.46
8294,7071,3777,5,39.36
8295,1890,6584,3,46.5
8296,8625,8582,5,12.63
8297,4950,5043,1,13.15
8298,9034,7320,1,25.67
8299,9405,1275,3,32.55
8300,2587,155,5,15.92
8301,8798,5875,4,28.52
8302,4366,8269,1,46.55
8303,8504,2965,2,23.74
8304,4752,8726,5,30.64
8305,2722,553,2,17.05
8306,5742,9386,5,25.89
8307,8795,8883,3,38.02
8308,5924,8852,5,14.26
8309,8213,4807,5,14.81
8310,8523,6663,2,6.79
8311,5135,3236,1,33.03
8312,6851,9647,1,34.41
8313,340,398,5,28.01
8314,1506,5717,2,23.73
8315,7966,3607,1,47.91
8316,5100,8663,5,22.35
8317,1452,2379,4,10.28
8318,3224,4595,5,11.79
8319,6392,1836,1,38.9
8320,5649,2531,3,28.32
8321,8518,709,5,20.65
8322,8695,9910,1,8.0
8323,7874,1222,2,6.65
8324,426,1684,1,31.76
8325,4199,9393,4,37.01
8326,7550,3181,2,39.19
8327,1904,619,5,38.27
8328,1134,1595,2,23.95
8329,8849,3687,4,14.06
8330,1495,5407,5,28.86
8331,9680,2448,4,35.44
8332,9167,2851,2,29.5
8333,6239,2333,4,31.87
8334,7653,1538,4,9.55
8335,422,5710,1,11.11
8336,4061,8674,4,23.56
8337,2636,1170,3,6.62
8338,371,9720,4,33.64
8339,5739,668,3,29.84
8340,5695,7260,1,12.15
8341,759,4131,1,7.6
8342,3794,4958,4,5.83
8343,6615,7168,2,6.02
8344,1702,5173,2,49.47
8345,253,2955,5,9.6
8346,7579,2346,5,12.22
8347,6197,1877,5,31.7
8348,7267,332,3,26.02
8349,7319,3408,2,46.72
8350,4803,8655,5,9.34
8351,4673,1376,2,32.6
8352,1452,7190,1,49.22
8353,3725,9380,3,25.76
8354,7492,225,1,21.66
8355,4898,2492,2,37.21
8356,6784,2614,4,8.75
8357,7664,9183,5,7.33
8358,3162,4140,5,38.67
8359,3887,8528,1,5.15
8360,3585,2998,5,35.42
8361,3691,3817,5,30.82
8362,191,4605,5,46.64
8363,8259,1599,5,24.48
8364,57,8614,3,13.36
8365,6096,4844,3,10.46
8366,361,4577,3,9.0
8367,8797,4187,5,48.02
8368,4442,7826,5,47.51
8369,5018,7527,5,31.62
8370,2379,7413,1,25.09
8371,4837,2250,3,48.15
8372,5283,922,1,20.24
8373,4216,6958,3,6.53
8374,5689,9337,3,37.13
8375,9860,1408,1,46.38
8376,2452,5311,4,34.62
8377,5768,9903,5,48.83
8378,5174,7889,2,37.9
8379,6341,4578,4,24.98
8380,586,5876,3,44.24
8381,3877,106,5,6.27
8382,8064,9902,2,34.25
8383,4253,1820,3,12.64
8384,2576,810,4,39.02
8385,8433,1738,3,41.03
8386,5755,4947,4,30.32
8387,7467,7549,2,25.48
8388,6273,1751,1,25.95
8389,8582,7840,1,13.57
8390,6369,1852,5,49.76
8391,2474,4876,1,43.3
8392,6250,7444,3,45.48
8393,7202,2564,3,47.56
8394,2524,4210,4,31.97
8395,8968,5609,2,20.75
8396,2180,1536,2,19.15
8397,9446,3351,4,15.88
8398,1087,9253,4,46.46
8399,5535,7311,1,11.98
8400,4492,6319,4,10.43
8401,6363,1995,4,34.88
8402,6678,5025,3,37.45
8403,6322,1089,3,30.59
8404,2230,1590,4,5.64
8405,9870,6917,5,30.32
8406,5532,3661,5,35.84
8407,9291,8691,2,24.54
8408,7299,9427,1,21.37
8409,3437,8760,3,34.51
8410,6703,1990,1,41.84
8411,5473,2050,5,42.0
8412,315,847,1,27.98
8413,593,2688,2,37.96
8414,2253,70,3,35.94
8415,5113,3232,3,27.4
8416,5346,6744,4,32.07
8417,4844,4765,4,34.65
8418,9630,3727,5,6.02
8419,9278,7371,5,16.01
8420,6915,5858,3,29.23
8421,3955,3229,4,49.51
8422,8944,6141,3,18.38
8423,4905,9116,2,26.43
8424,8389,6646,4,6.17
8425,9526,8049,4,21.11
8426,5153,7034,4,37.79
8427,7314,690,2,36.49
8428,5423,8275,5,39.32
8429,3105,7377,4,13.15
8430,5593,8351,4,46.35
8431,1199,9295,2,19.46
8432,827,3813,1,25.32
8433,5712,9669,1,10.63
8434,1972,2471,2,32.7
8435,6333,9350,3,48.44
8436,8497,1460,2,25.32
8437,1595,7554,3,41.62
8438,7114,895,3,11.34
8439,3617,865,5,49.83
8440,3053,9565,4,13.19
8441,906,2906,1,17.87
8442,6315,7460,3,19.43
8443,3017,9975,1,26.4
8444,638,7854,3,24.14
8445,4025,4740,4,21.26
8446,6797,1655,1,30.18
8447,3931,9912,4,43.62
8448,4512,1931,5,47.47
8449,647,2105,2,8.03
8450,1848,2102,2,24.7
8451,1011,3165,4,32.17
8452,813,7771,5,19.4
8453,198,3012,4,32.86
8454,9183,2204,1,29.46
8455,5873,1358,5,34.27
8456,6025,7899,2,41.0
8457,3349,6860,1,25.98
8458,6142,6556,4,13.23
8459,7740,194,5,48.02
8460,7023,9994,4,31.36
8461,7101,1885,3,34.5
8462,6875,4979,3,29.93
8463,2060,9151,4,43.41
8464,3780,4345,3,41.97
8465,4578,8656,2,46.93
8466,4915,7305,3,7.94
8467,1290,1192,4,9.42
8468,4222,4332,5,20.06
8469,8854,977,1,22.39
8470,5120,5081,2,33.52
8471,6113,2849,2,32.99
8472,55,7813,4,28.61
8473,2553,5699,4,35.99
8474,7882,9201,1,11.17
8475,5699,4931,3,37.24
8476,1588,5782,2,47.3
8477,3112,4634,5,39.06
8478,5470,8248,3,41.96
8479,3054,3595,3,18.21
8480,7700,2074,1,35.31
8481,6602,5614,1,21.71
8482,8702,8379,5,25.48
8483,6897,6804,1,32.31
8484,9395,9722,5,41.52
8485,909,7910,4,31.93
8486,9503,4869,5,21.79
8487,6779,1467,4,22.92
8488,2408,2967,4,27.52
8489,1422,7885,3,45.5
8490,5266,5749,1,30.9
8491,7862,9543,2,41.87
8492,55,1451,3,17.56
8493,4366,8078,3,41.1
8494,2641,651,1,35.5
8495,2714,6538,5,45.76
8496,1664,3922,4,27.04
8497,6894,6341,1,49.46
8498,179,7090,1,37.2
8499,1471,3629,5,8.86
8500,9432,1601,5,18.72
8501,3386,4984,3,25.81
8502,4442,8081,5,45.86
8503,433,7965,4,31.05
8504,6226,5493,1,8.11
8505,370,528,4,46.12
8506,9061,7178,1,44.35
8507,434,2725,2,17.41
8508,8149,1689,3,31.47
8509,1441,9604,2,36.52
8510,5124,5752,4,36.98
8511,2550,401,4,19.28
8512,6795,4415,3,29.05
8513,7554,7516,4,44.63
8514,9747,5020,5,27.72
8515,1169,9977,3,46.9
8516,8909,2504,4,23.55
8517,6654,7460,1,10.07
8518,6488,2800,5,27.1
8519,8848,629,5,18.51
8520,2772,3843,1,10.77
8521,2550,1234,2,28.13
8522,2017,7544,2,15.07
8523,8755,9520,5,20.21
8524,5657,866,1,46.88
8525,4439,4519,3,47.11
8526,2795,3200,2,47.35
8527,9078,5227,3,47.18
8528,4625,4232,2,23.28
8529,7709,2881,3,31.06
8530,2808,1986,4,47.74
8531,3494,1226,2,12.9
8532,1423,3677,2,42.27
8533,6471,2735,2,34.45
8534,8754,7987,3,20.59
8535,1718,8991,2,28.28
8536,9765,1985,5,35.37
8537,9633,5916,5,32.79
8538,8259,2801,1,18.18
8539,9868,6628,4,19.76
8540,1236,7722,1,14.51
8541,7397,8431,4,20.57
8542,6572,6231,5,23.19
8543,7666,7932,5,24.95
8544,9054,6871,2,46.85
8545,3076,6213,1,15.97
8546,8608,9712,1,43.53
8547,8625,632,1,44.26
8548,2466,5411,2,44.84
8549,2458,5425,3,31.45
8550,3838,3023,3,39.68
8551,8136,9210,3,47.28
8552,105,4332,1,9.26
8553,5534,1010,3,46.73
8554,9730,5143,5,41.73
8555,8562,2656,1,7.14
8556,5543,3627,1,24.03
8557,6912,2061,2,5.51
8558,7078,4115,1,19.27
8559,9248,3276,5,6.01
8560,3221,540,2,20.29
8561,9090,5550,3,36.32
8562,336,3777,4,5.97
8563,5210,8977,3,5.09
8564,7060,587,1,28.7
8565,7566,644,5,11.28
8566,1321,6596,4,16.42
8567,8035,8972,5,44.3
8568,7031,1346,3,8.07
8569,6019,1156,1,6.83
8570,9641,2436,3,36.53
8571,972,5718,2,27.2
8572,860,2007,5,41.83
8573,4823,3240,4,42.79
8574,5048,1947,5,30.43
8575,6129,3947,3,10.39
8576,1000,4822,5,35.55
8577,4083,9677,4,8.75
8578,6523,3537,5,33.01
8579,2690,4130,2,44.64
8580,6844,8896,4,20.5
8581,1282,128,4,44.44
8582,5135,7494,3,34.18
8583,664,6338,4,37.63
8584,2393,6933,1,26.84
8585,7163,2793,5,44.34
8586,5384,9411,3,45.65
8587,1031,7182,4,40.78
8588,2738,7299,2,26.01
8589,6152,9546,5,18.11
8590,4053,9396,1,44.36
8591,9857,8530,1,25.12
8592,6480,8905,5,10.9
8593,6494,8787,4,38.35
8594,5160,6496,5,34.1
8595,4913,8625,5,19.01
8596,4635,5528,4,36.42
8597,7422,3774,2,12.59
8598,3088,9719,4,31.04
8599,9730,9837,5,35.42
8600,1796,6516,4,45.62
8601,7483,2588,1,13.24
8602,7377,5686,5,27.98
8603,3826,4732,3,43.75
8604,3604,7257,1,36.25
8605,7466,5211,4,27.86
8606,687,3275,4,18.82
8607,4215,1878,5,33.08
8608,3954,9266,2,39.66
8609,5583,5488,5,21.84
8610,2676,504,5,40.74
8611,3740,834,1,43.7
8612,965,1191,4,42.76
8613,4278,825,5,15.92
8614,1689,8586,5,21.48
8615,4456,2853,2,32.22
8616,884,777,3,41.03
8617,9147,3661,1,19.98
8618,1337,7500,4,34.04
8619,402,6707,3,49.49
8620,9628,1482,1,31.13
8621,6503,2830,5,31.55
8622,5678,9994,4,29.53
8623,6782,8710,4,17.09
8624,5571,5401,2,23.31
8625,9588,6968,5,36.84
8626,1101,9204,2,12.8
8627,9150,3655,1,40.06
8628,4731,7052,3,41.41
8629,5044,952,4,44.48
8630,3563,8139,4,39.89
8631,815,4949,4,5.99
8632,8440,6375,1,39.05
8633,4864,5302,5,23.41
8634,8657,2147,1,49.25
8635,3596,8408,3,27.76
8636,9938,467,4,31.25
8637,3184,580,3,44.91
8638,296,2766,4,8.51
8639,9856,1908,4,28.78
8640,9385,6327,5,38.75
8641,2581,4800,4,24.19
8642,8725,660,2,33.93
8643,2253,3211,4,42.1
8644,2341,4165,2,26.8
8645,4995,9946,3,9.96
8646,9705,6102,2,36.18
8647,2071,1889,4,24.21
8648,5450,2800,5,30.74
8649,2883,591,1,14.42
8650,9088,5862,2,45.99
8651,16,5708,3,9.72
8652,8900,2980,2,48.92
8653,7352,3983,1,14.5
8654,5773,935,4,46.13
8655,1284,7255,2,46.51
8656,2759,5969,2,19.9
8657,8780,1615,3,7.09
8658,6847,3719,5,20.27
8659,7906,8557,5,43.42
8660,4855,5224,4,49.83
8661,1852,134,3,45.39
8662,5993,9273,2,33.07
8663,306,9828,2,7.54
8664,9966,4209,1,43.66
8665,2153,5926,2,38.12
8666,6593,4418,2,27.96
8667,7793,7577,2,40.93
8668,1914,8480,3,42.83
8669,7631,6282,4,32.33
8670,3756,4412,5,49.58
8671,6655,7490,1,47.21
8672,2856,3361,5,19.92
8673,7042,9227,3,24.27
8674,3306,9741,1,47.15
8675,9711,9164,4,42.96
8676,3992,3031,4,9.54
8677,1273,6249,2,10.44
8678,5097,488,4,14.26
8679,2352,469,1,7.63
8680,5672,7039,5,14.84
8681,5986,7547,5,24.27
8682,9091,2315,1,22.78
8683,9712,49,4,6.45
8684,1714,5295,4,42.26
8685,2799,2592,3,7.22
8686,3424,7715,1,41.27
8687,1295,8310,2,21.36
8688,8367,4499,2,48.11
8689,7731,7983,1,33.44
8690,2332,4795,1,48.01
8691,2477,7760,4,27.84
8692,5157,3327,1,31.52
8693,1775,250,4,24.73
8694,8362,7465,5,19.43
8695,5157,2959,1,8.71
8696,9525,5161,1,24.18
8697,209,5143,1,15.56
8698,2019,7671,2,19.77
8699,1925,5464,1,31.42
8700,4266,6706,2,6.13
8701,152,468,4,15.47
8702,8264,9568,3,38.34
8703,6074,6056,4,10.78
8704,788,7576,2,34.02
8705,2808,2693,5,17.63
8706,1075,4939,4,12.71
8707,3363,3632,4,45.88
8708,5632,1120,4,20.08
8709,3799,8710,1,12.2
8710,148,2471,4,13.94
8711,4871,1997,2,5.21
8712,4509,8446,1,10.8
8713,4193,9168,2,18.62
8714,4899,2019,4,46.64
8715,5085,4338,2,49.13
8716,2120,2751,4,8.63
8717,7724,67,1,17.54
8718,3606,7090,1,21.74
8719,3571,8891,2,47.4
8720,6659,5427,2,9.09
8721,8791,7853,3,22.62
8722,6339,4840,1,11.16
8723,8418,4654,5,15.75
8724,6031,8487,2,31.5
8725,6628,4669,3,26.54
8726,9373,9080,1,38.62
8727,2379,6306,4,48.23
8728,2651,9505,5,16.68
8729,555,9595,2,15.98
8730,9973,3031,5,47.09
8731,3745,7647,2,11.15
8732,1511,9430,5,34.27
8733,8187,380,1,49.05
8734,5480,4172,1,5.39
8735,9614,9065,5,43.91
8736,7963,4566,1,11.88
8737,7096,399,5,14.0
8738,5188,8475,2,28.78
8739,8663,9952,1,11.03
8740,1652,2146,2,5.37
8741,7357,1154,5,15.87
8742,6995,4213,4,33.98
8743,3964,7250,2,12.6
8744,9574,9170,4,33.18
8745,9546,9287,5,28.31
8746,6515,5014,3,31.51
8747,4156,7301,2,8.03
8748,1898,1732,5,28.45
8749,9812,2776,4,9.88
8750,642,8769,5,29.96
8751,5491,3012,3,23.68
8752,5266,2178,2,28.27
8753,9323,416,4,30.54
8754,1382,7469,2,6.02
8755,8915,8698,4,46.82
8756,2784,2402,2,27.91
8757,2752,6432,3,28.13
8758,2463,8710,4,13.53
8759,1104,5272,4,13.03
8760,4960,6069,4,33.84
8761,5971,9922,3,13.61
8762,5791,5871,1,5.67
8763,4998,2773,5,42.55
8764,6617,7632,5,31.86
8765,8920,5281,3,40.15
8766,4465,3923,2,37.83
8767,7418,2507,3,11.97
8768,5973,231,3,36.08
8769,7243,6710,4,6.57
8770,3492,3013,1,21.83
8771,437,8741,3,38.73
8772,7592,5820,5,33.38
8773,5905,4615,1,22.42
8774,3380,911,1,41.47
8775,1034,7865,3,27.68
8776,4276,4115,1,24.6
8777,4389,6814,4,45.31
8778,4142,2077,2,18.71
8779,2799,8791,3,44.42
8780,2068,9222,5,46.76
8781,5275,1653,5,49.27
8782,9452,3751,5,19.62
8783,6533,577,2,17.94
8784,777,7811,1,13.39
8785,4264,1762,5,30.42
8786,2073,4355,5,32.51
8787,1072,8257,1,48.86
8788,2622,7723,5,31.9
8789,3155,4396,1,36.18
8790,6797,6107,1,39.86
8791,3351,6852,1,23.37
8792,8650,5333,2,48.38
8793,4190,7766,1,12.56
8794,1838,1827,5,12.74
8795,8509,1657,5,17.79
8796,9053,4000,3,19.99
8797,8230,4732,1,28.71
8798,2224,6736,5,49.15
8799,8433,6308,2,38.87
8800,2643,4033,4,15.26
8801,7548,6496,2,40.83
8802,5447,2433,1,31.71
8803,2470,7298,5,16.18
8804,344,5434,4,41.87
8805,7834,9285,1,12.87
8806,9219,7484,1,29.93
8807,3938,996,5,13.85
8808,3511,9298,1,17.55
8809,221,4721,4,46.37
8810,1958,5056,3,11.76
8811,5882,1848,3,22.72
8812,1440,3139,1,32.46
8813,9252,549,2,5.8
8814,1983,9939,2,18.8
8815,6384,6624,4,11.32
8816,1379,4307,4,38.79
8817,9267,353,4,32.8
8818,406,5356,1,19.63
8819,8549,2142,3,5.11
8820,3271,3419,2,26.66
8821,6198,7698,2,26.65
8822,9849,7880,4,28.65
8823,1233,5922,4,32.21
8824,1142,8864,2,33.68
8825,2197,3652,3,14.33
8826,7443,7395,4,20.89
8827,9479,2820,5,17.08
8828,9974,9346,4,16.19
8829,4402,1574,5,27.94
8830,7562,3126,1,42.7
8831,6173,9701,2,6.69
8832,5632,5806,1,37.89
8833,5520,8760,3,26.08
8834,5199,2301,2,27.81
8835,8662,9210,1,16.04
8836,6706,6415,2,11.97
8837,8769,9883,4,6.5
8838,5191,7352,4,8.51
8839,8522,408,5,15.75
8840,2366,8684,5,33.72
8841,5543,3626,5,10.83
8842,4295,6382,3,36.59
8843,6842,8707,1,43.87
8844,500,6735,3,18.65
8845,8182,3158,2,31.48
8846,3055,2131,2,34.78
8847,3222,6852,3,7.09
8848,2595,6427,2,34.02
8849,6788,8552,3,33.38
8850,3928,4890,1,13.76
8851,7634,5865,5,44.56
8852,8235,4046,4,35.96
8853,5289,4660,5,46.23
8854,1768,7836,3,17.57
8855,4348,6448,3,23.8
8856,7189,6411,3,19.48
8857,6644,7142,2,41.96
8858,946,5431,3,35.81
8859,6518,4367,4,43.99
8860,8011,690,3,29.67
8861,6643,7912,2,45.6
8862,9710,6839,1,33.0
8863,1910,5014,5,33.98
8864,392,4881,3,7.48
8865,969,8815,1,43.95
8866,2321,4338,1,35.58
8867,5159,6546,5,18.44
8868,1149,8638,2,7.75
8869,3171,6551,2,41.32
8870,3677,2185,2,35.13
8871,9206,3140,5,34.14
8872,121,523,4,34.58
8873,2058,1191,5,20.19
8874,3057,5506,3,15.86
8875,8120,8426,5,10.79
8876,7710,3733,4,17.62
8877,2324,5699,3,13.45
8878,2738,6628,1,29.02
8879,2908,450,2,9.97
8880,9614,576,2,35.09
8881,8663,5232,1,24.76
8882,8628,5068,3,49.95
8883,2145,1062,4,15.66
8884,9465,9601,3,45.02
8885,5938,3809,1,45.75
8886,9060,9775,1,10.12
8887,9434,4414,4,8.74
8888,1071,4576,4,22.32
8889,8353,9766,2,25.02
8890,5441,1036,1,31.22
8891,31,7635,4,25.28
8892,6351,6321,3,32.65
8893,1154,1445,1,8.69
8894,5161,624,4,40.04
8895,1771,1659,2,44.82
8896,3021,5496,5,7.81
8897,9360,5613,4,31.19
8898,4949,4258,1,30.42
8899,1913,4646,4,42.57
8900,4739,5437,1,10.65
8901,5493,3827,3,29.55
8902,1520,2450,4,22.41
8903,6206,8510,2,6.55
8904,6791,2121,2,38.53
8905,1568,7368,2,37.54
8906,100,1444,4,6.54
8907,251,7162,5,29.82
8908,5531,1887,2,34.96
8909,4121,1967,5,35.3
8910,6618,2164,5,17.64
8911,7247,373,5,20.72
8912,8365,8681,1,13.54
8913,237,6892,3,26.83
8914,9924,5874,4,44.12
8915,9635,7907,3,30.08
8916,6991,6921,2,22.01
8917,3769,9756,5,31.1
8918,2418,8946,5,8.37
8919,8379,4998,3,12.34
8920,286,1389,2,18.69
8921,6053,9463,4,33.6
8922,9800,263,5,9.38
8923,906,850,1,22.56
8924,9152,1523,5,27.49
8925,2801,6846,4,48.34
8926,2488,7072,1,35.32
8927,3079,8874,3,26.01
8928,2903,1137,1,20.74
8929,6839,3861,1,41.35
8930,5359,8540,2,24.81
8931,4644,6381,5,47.49
8932,6610,858,1,43.28
8933,8328,900,1,37.57
8934,2465,6285,5,16.85
8935,4067,6361,5,16.82
8936,7769,5452,1,8.36
8937,3129,7993,2,8.07
8938,7152,5173,2,13.63
